,number,Text processed
2479,ha你現在eh說你現在還是不想回家,
2480,是嗎,
2481,現在喔,
2482,就是,
2483,就想說也習慣了啊,
2484,好吧,
2485, hey  ah ,
2486,嗯,
2487,想說算了就就這樣子吧,
2488,對啊,
2489,明天還要去那個婚禮幫忙,
2490,誰的婚禮,
2491,李坤旺他哥結婚啊,
2492,ha是喔,
2493,嗯他哥,
2494,對啊他哥要結婚啊,
2495,明天,
2496,在哪裡,
2497,就一般的那種餐廳很普通的餐廳,
2498,喔tshei我還以為什麼高級的,
2499,去幫忙去幫忙寫寫那個什麼禮金簿,
2500,喔,
2501,對啊,
2502,嗯,
2503,你最近有去哪裡玩嗎,
2504,最近沒有啊我是一個 boring 的人,
2505,Oh  I  know ,
2506,唉我現在每天生活都非常的無聊無聊,
2507,我也是很無聊啊,
2508,拜託你還有出去玩欸做自己想要做的事,
2509,去哪裡玩最近也比較少去玩了因為錢花太兇了想說,
2510,先那個像我今天也沒出去啊,
2511,是喔,
2512,對啊在家裡睡到一點啊,
2513,你等一下不就要出去了keshiaoo,
2514,那是只有看電影每次都只有看電影而已,
2515,而且看什麼雷神索爾 bye  bye ,
2516,嗯雷神索爾也不是我要看的,
2517,是喔,
2518,是他要看的,
2519,好吧今天大寶搞不好有上班喔,
2520,誰,
2521,大寶啊,
2522,大寶是誰,
2523,那個me高中同學啊,
2524,他在大江,
2525,電影院喔,
2526,我看那電影院賣票的人都好像還蠻漂亮的,
2527,對啊他同事都蠻漂亮的,
2528,他們是不是有選過,
2529,我不知道欸搞不好喔,
2530,大寶是誰啊,
2531,應該是就眼睛很大me,
2532,眼睛很大,
2533,然後一點點黑黑的,
2534,不知道,
2535,好吧知道,
2536,啊你其他朋友嘞他們有在打工嗎,
2537,誰你說大學的,
2538,曾俞僅啊,
2539,曾俞僅沒有啊他現在也是就把工作辭掉他本來在,
2540,本來在哪NOVA,
2541,嗯應該會回,
2542,他現在有男朋友,
2543,有啊三十歲的啊,
2544,uh,
2545,是會買名牌包給他那些喔,
2546,不會,
2547,三十歲,
2548,嗯,
2549,去哪裡認識的,
2550,就他那時候在NOVA打工然後,
2551,客人喔,
2552,不是NOVA的送貨員,
2553,uhohmygod,
2554,可是滿帥的欸看起來很像二十幾那種然後,
2555,很年輕喔,
2556,嗯很高一八一八幾,
2557,所以送貨員是學歷,
2558,學歷應該還好吧可是他就喜歡那種帥帥高高的啊,
2559,s送貨員是送電腦那些的喔,
2560,對啊,
2561,還是黑貓宅急便那種,
2562,three_C的啦,
2563,業務員喔,
2564,對啊,
2565,喔是那種的好像 be  bai  o ,
2566,有 be  bai 嗎,
2567,所以他們有同居喔,
2568,沒有啊他媽只知道他有男朋友但是他不知道他男朋友三十歲,
2569,好噁喔,
2570,他不敢告訴他媽,
2571,好噁喔,
2572,對啊就是這樣,
2573,你現在還有在運動跑步嗎,
2574,沒有了我已經頹廢了,
2575,頹廢了,
2576,是嗎什麼的可是他後來就就是也是會連名帶姓的叫就是,
2577,到最後他都會就是幾乎都是連名帶姓的叫或是就是就是交雜的,
2578,他的情緒起伏而變化這樣,
2579, okay ,
2580,對呀怎麼樣你有什麼意見嗎,
2581,沒有啊我只是想要知道而已,
2582,un喔這樣子喔沒有什麼啊沒有什麼沒有什麼,
2583,你有蛀牙,
2584,有啊有吧我有補過很多次耶,
2585,好不用看不用看我不忍看,
2586,好噁喔你沒有蛀牙喔,
2587,我沒有蛀牙我從來沒有蛀牙過,
2588,你也沒沒去看過牙醫喔,
2589,有啊我去洗過一次牙齒就這樣然後拔拔智齒,
2590,我知道因為你不喜歡吃甜的,
2591,hum是嗎不是不只吃甜的會那個不只吃甜的會,
2592,牙齒吧,
2593,有差吧可是我覺得吃甜的就很會糖果那類的甜的咻嗚好像說不容易蛀牙的人他的唾液就會分泌一種就是本來就會分泌一種不,
2594,蛀牙讓我我的牙齒不容易蛀牙的東西,
2595,喔是喔,
2596,um我覺得我是那樣子所以我就會,
2597,欸你是雙眼皮耶,
2598,比較你現在才發現你到底是不是我朋友啊,
2599,那怎麼還這麼小啊,
2600,ha會嗎應該是因為戴眼鏡的關係吧還是很小嗎糟糕,
2601,um沒有差很多耶,
2602,那又怎麼樣,
2603,也不會很小啦,
2604,那又怎麼樣就是標準size嘛只是你的眼睛太大好不好是你的,
2605,太大是你的眼睛太大而且你的雙眼皮而且你的雙眼皮很很明顯耶,
2606,是你眼皮太大是你眼睛太大就是這樣子就眼皮太大的意思嗎眼睛太大其實也還好,
2607,不是是你的眼睛太大了她眼睛算大吧對呀你看吧你那你那隱形眼鏡不用張開你就這樣啪啪這樣進去就好了我可是還要就是很努力的把它,
2608,然後再塞進去可欸說到這個去澎湖的時候是誰在那邊就是,
2609,那邊dodododododododo了半個小時啊,
2610,我跟你說我覺得我真是賤命那個太好的太好的那個,
2611,我戴下去會痛然後妳說太貴的嗎,
2612,對然後然後我那天就是打比賽之前我就是匆匆忙忙的,
2613,去眼鏡部買了一百二十五塊十片的那個隱形眼鏡 tua ,
2614,khua  e 就是戴進去一點異異異物感都不會,
2615,然後就是很舒服,
2616,那妳就是只能戴這個的命啊,
2617,就是賤命啊,
2618,真的人家四五百塊你就是戴不上去妳就只能戴一百塊的,
2619,對呀氣死我這樣也還好啦反正它你就戴舒服就好有時候是因為那個就是,
2620, antsuann 叫做什麼就是那個曲度那叫曲度嗎曲線,
2621,弧弧度hon我是在跟一個外國人講話喔hoho,
2622,你哪裡來交換的中文講得不錯啊對對對對對就是那個隱形眼鏡那個弧度,
2623,很順吧,
2624,哼就是這樣,
2625,好吧,
2626,你都帶多少錢的,
2627,欸我我都把雙週拋戴月戴成月戴到月拋啊,
2628,眼睛會爛掉吧,
2629,還好啦,
2630,其實,
2631,可是我也都用很便宜的我也是用很便宜我都用五百塊兩百五十,
2632,六片的雙週拋的ha還雙週拋喔好便宜喔,
2633,對呀,
2634,一天也不過三塊錢啦,
2635,這種便宜貨你也戴的下去,
2636,可是我覺得還不會很不舒服啊跟我覺得戴嬌生有比較舒服,
2637,可是其他就覺得還好,
2638,是喔我自己都戴博士倫而且我也很想要去做雷射雖然大家都說雷射不好,
2639,做雷射的醫師每個人都戴著眼鏡啊你有發現嗎,
2640,有啊他們說要等到做雷射的醫生都已經做雷射你才可以去做雷射,
2641,對呀,
2642,欸這樣如果我這樣抓癢時不是會錄進去呀,
2643,你要問他囉,
2644,我都已經抓了,
2645,還好我抓癢的地方在手上,
2646,好吧,
2647,其實我有點餓無感耶你想等一下要吃什麼好呢,
2648,這附近有s-欸你覺得你在政大住了這麼多年你的第一名店家,
2649,什麼啊,
2650,殺人魔王,
2651,殺人魔王,
2652,ha因為它很好吃又很便宜又很大碗呀,
2653,可是我覺得是越南小館耶,
2654,越南菜也不錯可是它每次的配菜都有我不喜歡吃的東西那是因為你不喜歡的配菜太多了吧它每次的配菜都很棒啊什麼,
2655,喔它們家的東西算蠻好吃的啦,
2656,而且又很也很大啊因為你害我好想要吃越南菜喔等一下我想要去吃雞排飯怎麼樣啊好,
2657,它的雞腿飯也很好吃耶而且雞排雞排很大才差五塊而已,
2658,雞腿太貴了對雞排很大喔是喔,
2659,雞pa-雞腿飯是七十五啊,
2660,那雞排飯是七十塊喔七十,
2661,ha,
2662,我覺得去吃那個你還沒好喔,
2663,um,
2664,已經很久了耶,
2665,他那天還問我說你有沒有去看醫生耶,
2666,對呀,
2667,他現在怎麼樣等一下你是喜孜孜個屁呀這是正常人都會問好不好我下一句就是,
2668,問你喔不一樣啦,
2669,正常人看到你咳嗽都會你有去看醫生嗎,
2670,ha,
2671,欸我要說什麼啊你不能讓我開心一下嗎,
2672,好啦可以啊你最近還有去吃烤場或是派克嗎,
2673,烤場每次都要很多人排隊 buehian  be 就是,
2674,太我我我我不喜歡等待對,
2675,太久了好吧,
2676,而且我在想我是不是應該去看個醫生欸你可以坐正一點嗎,
2677,喔因為這樣坐有點累,
2678,而且你你已經就是快s-龜縮到就是背對了喔嗚你管我,
2679,好啦好啦那除了殺人魔王還有什麼說不出來囉,
2680,啊港味食堂的便當也很好吃你有去吃過嗎,
2681,真非常棒優秀尤其是它的梅干扣肉真是好吃真的你一定要去,
2682,他的便當很好吃,
2683,真的喔,
2684,而且它就是可以選菜呀就跟自助餐一樣可是它看起來比香香乾淨多倍,
2685,像阿姨的自助餐那樣嗎,
2686,對像阿姨的自助餐一樣,
2687,喔就山上阿姨那個自助餐一樣很好吃然後它的那個和你推薦梅干扣肉,
2688,因為我覺得梅干扣肉真的太好吃了從來沒有吃過這麼好吃的梅干扣肉對,
2689,可以去吃我有一陣子常常去買它的便當因為它的便當是唯一在下午兩三點,
2690,有開著的便當,
2691,喔你為什麼兩三點才吃便當,
2692,因為我都是早餐吃很多然後中午就不會餓然後就到,
2693,才開始吃晚上再吃一遍這樣子或者是中午就乾脆不吃然後就是,
2694,多五點左右就去買便當然後就變一天就只有吃兩餐然後晚餐不吃,
2695,這樣晚餐不吃沒有關係呀重點是早餐跟午餐要吃,
2696,米蘭達應該要像你學習才是,
2697,他沒有辦法啦你知道eh那天我們去吃飯的時候南瓜不,
2698,說吃就是在享受人生嗎,
2699,um,
2700,你不覺得他已經愜意的在享受人生嗎,
2701,你說米蘭達嗎,
2702,um對呀這樣不是很好嗎,
2703,我覺得他還不錯啊至少他在吃的時候都是很快樂的嘛,
2704,是啊我那天坐飛機坐到美國去然後就降落地板這是我,
2705,輩子第一次坐飛機,
2706,有我看到了超慘的整個跌在超遠的,
2707,超慘你說那個沒有犯規嗎你說說看我都已經坐飛機了他一定會閃,
2708,他一定有這樣子啊你如果這樣子就犯規了啊那你就不是正面對著我,
2709,我正面對著我他如果正面對著我我根本不會坐飛機啊因為一定,
2710,如果我正面對他一定是兩個人這樣掉下去嘛沒犯規,
2711,我覺得有啊對喔是還蠻扯的那球我以為會犯規然後居然你就他就,
2712,站底線是誰呀那時候站底線是誰呀,
2713,是小育呀我記得是小育而且我們還看他欸因為你都已經跌得,
2714,你們有看他對不對,
2715,對啊,
2716,因為我都已經跌得這麼慘了就我們在等我們在等響哨啊然後對你們在等響哨就ho,
2717,對呀,
2718,沒有哨音,
2719,怎麼樣然後我後來下來我先後來下來看的那個出手次數說ha我怎麼會出手,
2720,多次後來我就想說我都是一直要切進買犯規可是都沒有買到一次,
2721,沒有買喔最後一次買到了那個那麼明顯再不吹我就會,
2722,就會拿球砸他了吧對呀我就是我那時候在想為什麼都沒有,
2723,是就是因為我就是一直執意要就是要犯規可是都我一直都,
2724,就是我都沒有撩到對呀那一那一球坐飛機也是啊就是坐完,
2725,之後球就掉了對呀超扯,
2726,很慘算了啦,
2727,討厭,
2728,那你覺得誰會拿冠軍,
2729,公行吧我要詛咒他們,
2730,可是我覺得他們應該會拿冠軍有方法不會我覺得不會是他們我覺得是歐語系因為他們陣容現在最維繫,
2731,可是歐語也輸教育啊,
2732,他那天輸是輸在什麼地方罰球啊他們是打到 OT 吧然後就是罰球我覺得他們我覺我覺得他們不應該輸欸我說實在話我覺得,
2733,不應該輸因為他們全部加加起來他們有陳甯可是這邊有小攀啊,
2734,可是那邊還有陳鎂依呀,
2735,可是他們這邊還有還有費費跟 miya ,
2736,喔是啦就是再怎麼樣我覺得他們都不會輸但是那天他為什麼會輸,
2737,實在是百思不得其解而且如果他們就是打內線應該不太會容易會就是只要一直把球往裡面塞他們根本沒有任何的因為他們,
2738,因為他們可能就會會先出來壓後衛因為如果就是如果他們的那個,
2739,外線相對內線相對強的話外線就會先被威脅就是會先去針對那個,
2740,球的人打喔對然後你們如果有有有機會就是打,
2741,上去的話啊你會留下來打系季盃嗎,
2742,會啊可是我不會打禮拜天,
2743,為什麼,
2744,因為我就要回家啊,
2745,是喔這樣我媽就會,
2746,不開心,
2747,um,
2748,是喔因為我我打中午的時候我那天沒有在然後我本來想要,
2749,大家講說因為他們的那個後衛很爛就去壓後衛然後因為王慕芢最愛拿,
2750,他們不是有一隻校隊的後衛嗎,
2751,畢業了吧,
2752,喔畢業囉,
2753,我記得是畢業了啊反正喔那天我們就跟他打場因為帶一,
2754,小朋友可是看起來不像是小朋友啊就是就跟他們打球然後後衛被我,
2755,了至少十球啊我就一直拼命的在跑折返跑跑跑跑跟著跑來練習,
2756,um然後那個女生對我罵了兩次幹,
2757,是喔因為我一直拍到他拍到他的球然後我就一直往前抓他罵了兩次,
2758,我覺得好好笑喔怎麼會這樣就是打個球打到罵幹,
2759,呀然後我就跟陳媃瑜講因為陳媃瑜好像都沒有我們會贏新聞喔,
2760,會吧會吧你們如果不是只有我不能打而已嗎,
2761,嗎米喔喔好像是耶,
2762,對啊悠亞也不能打吧,
2763,無所謂呀是喔我覺得無所謂呀應該應該是會贏吧,
2764,oop是啦你覺得那個顏色的拖鞋好看嗎,
2765, bebaia 怎樣你覺得很土嗎,
2766,我覺得還蠻好看的啊那個是人家室友的拖鞋喔你最好不要隨便亂說什麼,
2767,我覺得還蠻可愛的啊而且我很想知道它是什麼牌子的,
2768,就是哈瓦它看起來好像是不是吧它沒有貼,
2769,喔就雜牌嗎,
2770,跟哈瓦仕看起來差不多啊,
2771,就大家都這樣做哇因為那個牌子賣得最好哇就是大家就會爭相模仿啊,
2772,外面一九九不都也這樣嗎,
2773,喔是啦,
2774,um想到一九九就會想到墾丁的海灘好想去墾丁喔,
2775,可是墾丁很髒耶有點髒,
2776,um我只是想去海邊曬太陽而已,
2777,那我們可以那我們可以去宜蘭啊春假的時候,
2778,um兩天一夜,
2779,對呀,
2780,然後就是再從宜蘭騎車回來,
2781,這樣應該可以吧,
